[0, -2147483648][DEBUG] 阳光: 9390, 快, 6196f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9715, 慢*, 6198f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 灰烬={w20樱桃: 100}
总={变: 821, 快: 900, 慢: 562, 白: 817}, 预计 12:33 完成 10k flags (共 105 min)
[0, -2147483648][DEBUG] 出怪种子: 0x10A7B8CF
[0, -2147483648][DEBUG] 阳光: 9490, 慢, 6200f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9215, 变, 6202f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9365, 慢, 6204f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 8665, 白*, 6206f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9015, 快, 6208f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9340, 慢*, 6210f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 8940, 变*, 6212f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9265, 快*, 6214f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9615, 慢, 6216f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9190, 变, 6218f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9540, 白, 6220f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9840, 慢*, 6222f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9465, 白*, 6224f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9765, 变, 6226f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9690, 白*, 6228f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6230f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6232f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 6234f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9890, 白, 6236f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6238f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 6240f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6242f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6244f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6246f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6248f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6250f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 6252f, SL次数: 0 [11:53]
[0, -2147483648][DEBUG] 阳光: 9565, 快, 6254f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9890, 慢, 6256f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9190, 变*, 6258f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9515, 白*, 6260f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9840, 慢, 6262f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9615, 快*, 6264f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9940, 变, 6266f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 6268f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6270f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6272f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6274f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6276f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6278f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6280f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6282f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 6284f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9265, 慢, 6286f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9015, 慢*, 6288f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 8615, 变, 6290f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 8940, 变, 6292f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 8990, 快*, 6294f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9315, 快, 6296f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9640, 慢*, 6298f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 灰烬={w20樱桃: 103}
总={变: 835, 快: 912, 慢: 574, 白: 829}, 预计 12:33 完成 10k flags (共 105 min)
[0, -2147483648][DEBUG] 出怪种子: 0x369E1971
[0, -2147483648][DEBUG] 阳光: 9415, 白, 6300f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9740, 变, 6302f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 6304f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 6306f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9390, 变, 6308f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9590, 变, 6310f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9915, 变, 6312f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6314f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6316f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 6318f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6320f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6322f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 6324f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9540, 变, 6326f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9865, 快, 6328f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6330f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6332f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6334f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6336f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 6338f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6340f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9965, 变*, 6342f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 6344f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9240, 变, 6346f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9565, 白*, 6348f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9890, 快, 6350f, SL次数: 0 [11:54]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 6352f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6354f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 6356f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9590, 变*, 6358f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9915, 白, 6360f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6362f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6364f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6366f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 6368f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9865, 变*, 6370f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9840, 变, 6372f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9965, 慢*, 6374f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9565, 快*, 6376f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9890, 变, 6378f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6380f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6382f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6384f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6386f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 6388f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9415, 快*, 6390f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9740, 快*, 6392f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6394f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 6396f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9265, 快, 6398f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 灰烬={w20樱桃: 105}
总={变: 858, 快: 923, 慢: 581, 白: 838}, 预计 12:33 完成 10k flags (共 105 min)
[0, -2147483648][DEBUG] 出怪种子: 0x6A5C1498
[0, -2147483648][DEBUG] 阳光: 9615, 变, 6400f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9715, 变*, 6402f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6404f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6406f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6408f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6410f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 6412f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6414f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 6416f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 6418f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 6420f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6422f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 6424f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6426f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 6428f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9240, 快, 6430f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9590, 白*, 6432f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9915, 变*, 6434f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6436f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6438f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6440f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6442f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 6444f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6446f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6448f, SL次数: 0 [11:55]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6450f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 6452f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9540, 白, 6454f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9890, 白*, 6456f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6458f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 6460f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6462f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6464f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6466f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 6468f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9540, 慢, 6470f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9165, 变, 6472f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9490, 快, 6474f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9840, 白, 6476f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6478f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 6480f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9540, 变*, 6482f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9865, 变, 6484f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6486f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9965, 白*, 6488f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6490f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 6492f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6494f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6496f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6498f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 灰烬={w20樱桃: 106}
总={变: 877, 快: 940, 慢: 586, 白: 847}, 预计 12:33 完成 10k flags (共 105 min)
[0, -2147483648][DEBUG] 出怪种子: 0xAF174114
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 6500f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6502f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 6504f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9690, 慢*, 6506f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9440, 白, 6508f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9765, 变*, 6510f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6512f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6514f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 6516f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 6518f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6520f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 6522f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9415, 慢, 6524f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 8715, 变, 6526f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 8940, 变*, 6528f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 8915, 慢, 6530f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 8540, 快, 6532f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 8865, 慢, 6534f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 8465, 变*, 6536f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 8790, 白*, 6538f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9140, 变*, 6540f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9465, 快, 6542f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9790, 慢*, 6544f, SL次数: 0 [11:56]
[0, -2147483648][DEBUG] 阳光: 9390, 变*, 6546f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9590, 快, 6548f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9915, 慢*, 6550f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9640, 变*, 6552f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9965, 变, 6554f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 6556f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9590, 变, 6558f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9890, 快, 6560f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6562f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6564f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 6566f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9565, 变*, 6568f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9890, 变, 6570f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6572f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 6574f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6576f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 6578f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9540, 变, 6580f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9865, 快*, 6582f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 6584f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6586f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 6588f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9540, 变, 6590f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9865, 慢*, 6592f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9340, 白, 6594f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9665, 变, 6596f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 6598f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 灰烬={w20樱桃: 107}
总={变: 897, 快: 950, 慢: 600, 白: 853}, 预计 12:33 完成 10k flags (共 105 min)
[0, -2147483648][DEBUG] 出怪种子: 0x48608025
[0, -2147483648][DEBUG] 阳光: 9715, 变*, 6600f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6602f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6604f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6606f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6608f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6610f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6612f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6614f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6616f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 6618f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9390, 快*, 6620f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9765, 快*, 6622f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 6624f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9690, 白, 6626f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6628f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 6630f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9540, 白, 6632f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9890, 白*, 6634f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 6636f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 6638f, SL次数: 0 [11:57]
[0, -2147483648][DEBUG] 阳光: 9390, 变, 6640f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9715, 白*, 6642f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6644f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6646f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 6648f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6650f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 6652f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9540, 白*, 6654f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9865, 白, 6656f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 6658f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9565, 快*, 6660f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9915, 白*, 6662f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6664f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6666f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 6668f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9690, 慢*, 6670f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9440, 慢*, 6672f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9190, 变*, 6674f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9515, 变*, 6676f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9715, 变*, 6678f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6680f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6682f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6684f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6686f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 6688f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9590, 白, 6690f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9915, 白*, 6692f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6694f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6696f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6698f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 灰烬={w20樱桃: 107}
总={变: 908, 快: 957, 慢: 610, 白: 875}, 预计 12:33 完成 10k flags (共 105 min)
[0, -2147483648][DEBUG] 出怪种子: 0x1CD073BF
[0, -2147483648][DEBUG] 阳光: 9990, 快, 6700f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6702f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6704f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 6706f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 6708f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 6710f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6712f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6714f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6716f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 6718f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 6720f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6722f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 6724f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6726f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 6728f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9265, 快, 6730f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9590, 白, 6732f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9940, 变, 6734f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 6736f, SL次数: 0 [11:58]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6738f, SL次数: 0 [11:59]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 6740f, SL次数: 0 [11:59]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6742f, SL次数: 0 [11:59]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 6744f, SL次数: 0 [11:59]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 6746f, SL次数: 0 [11:59]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 6748f, SL次数: 0 [11:59]
[0, -2147483648][DEBUG] 阳光: 9715, 白*, 6750f, SL次数: 0 [11:59]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 6752f, SL次数: 0 [11:59]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6754f, SL次数: 0 [11:59]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 6756f, SL次数: 0 [11:59]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 6758f, SL次数: 0 [11:59]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 6760f, SL次数: 0 [11:59]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 6762f, SL次数: 0 [11:59]
[0, -2147483648][DEBUG] 阳光: 9540, 白*, 6764f, SL次数: 0 [11:59]
